missing_seq	missing_headword	source_file	backup_seq	backup_headword	match_type	snippet
119	扁	0501-0750.md	532	发炎	example_contains	## 0532. 发炎  - ピンイン: fāyán - 例文:   - 我嗓子发炎了，很痒。   - 扁桃体要及时处理，防止发炎。   - 他的眼睛又肿又痛，肯定是发炎了。   - 他的肺部已经发炎了，常要住院治疗。   - 这几天雾霾严重，很多人喉咙发炎了。 - 例文ピンイン:   - wǒ sǎngzi fāyán le, hěn yǎng.   - biǎntáotǐ yào jíshí chǔlǐ, fángzhǐ fāyán.   - tā de yǎnjīng 
123	便利	2001-2250.md	1911	投机	example_contains	## 1911. 投机  - ピンイン: tóu jī - 例文:   - ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ③大家在一起有坑有笑，非常投机。   - 我ｲi]看法一致，聯得ｲ艮投 机。   - 他ｲ   - ､]価一凡面就覚得投机得ｲ艮・   - 我眼他説不到一起，完 全不投机。 ③他裳投机嫌了不少桟。le看到有机会利用取秀便利投机，他打 
123	便利	2251-2500.md	1911	投机	example_contains	## 1911. 投机  - ピンイン: tóujī - 例文:   - 大家在一起有说有笑，非常投机   - 我们看法一致，聊得很投机   - 他们俩一见面就觉得投机得很   - 我跟他说不到一起，完全不投机   - 他靠投机赚了不少钱   - 看到有机会利用职务便利投机，他打起了坏主意   - 我们都知道他是个投机分子   - 别总想着投机取巧，还是应该踏踏实实地干 - 例文ピンイン:   - dà jiā zài yì qǐ yǒu shuō yǒu xiào， fēi
123	便利	3501-3750.md	1911	投机	example_contains	## 1911. 投机  - ピンイン: tóujī - 例文:   - 我ｲi]看法一致，联得ｲ艮投 机。   - 我眼他说不到一起，完 全不投机。 ＜劫〉利用机会煤取十人利益~ ③他裳投机嫌了不少桟。   - 看到有机会利用职务便利投机，他打起了坏主意。 - 例文ピンイン:   - wǒｲi]kànfǎyízhì，liándéｲgěntóu jī。   - wǒyǎntāshuōbúdàoyìqǐ，wán quánbùtóujī。 ＜jié〉lìyòngjīhuìméiq
129	辩解	0001-0250.md	210	苍白	example_contains	## 0210. 苍白  - ピンイン: cāngbái - 例文:   - 他的脸色很苍白，好像生病了。   - 苍白的灯光下，他显得很孤独。   - 这场突发事故把他吓得面色苍白。   - 他的脸色苍白，不知道说什么好。   - 简单的说教显得苍白无力。   - 他的辩解在事实面前显得很苍白。   - 再多的华丽词语，也掩盖不了内容的苍白。   - 这篇文章感情色彩不浓厚，文字也显得很苍白。 - 例文ピンイン:   - tā de liǎnsè hěn cāngbái, 
129	辩解	2501-2750.md	2157	虚伪	example_contains	## 2157. 虚伪 - ピンイン: xūwěi - 例文:   - 做人不能太虚伪。   - 他的辩解暴露了他虚伪的性格特点。   - 他的话没有诚意，显得很虚伪。   - 我不需要这种虚伪的道款。   - 现在变得越来越虚伪了，跟谁都不说实话。   - 敌人虚伪、狡猬，不会轻易就这么认输。 - 例文ピンイン:   - zuò rén bù néng tài xū wěi 。   - tā de biàn jiě bào lù le tā xū wěi de xìng g
130	辩证	0751-1000.md	906	极端	example_contains	## 0906. 极端  - ピンイン: jíduān - 例文:   - 这两天的温度已经到了极端，不会再热了。   - 他的观点从一个极端走向了另一个极端。   - 他说话总是走极端，把好的说得特别好，坏的说得特别坏。   - 他对这件事极端不负责任。   - 他的观点太极端了，我不能同意。   - 看问题不能那么极端，应该辩证一些。   - 他们是极端保守的一派，很多人并不支持他们。   - 很多国家的人民都经历过一段极端贫穷的日子。 - 例文ピンイン:   - zhè
132	标本	0001-0250.md	198	采集	example_contains	## 0198. 采集  - ピンイン: cǎijí - 例文:   - 他采集了很多植物标本。   - 我采集了一些石头的样本回来。   - 他利用网络采集了大量销售信息。   - 在古代，一般妇女负责采集果实，男人负责打猎。   - 他到处去采集民歌，回来后整理、创作。 - 例文ピンイン:   - tā cǎijí le hěn duō zhíwù biāoběn.   - wǒ cǎijí le yìxiē shítou de yàngběn huí lái.   - 
136	表决	2751-3000.md	2880	主权主摊	example_contains	## 2880. 主权主摊  - ピンイン: zhǔ quán zhǔ tān - 例文:   - 权的事情   - 每个人都有义务择卫四家的主权   - 我们应该以和平的方式解决主权争端   - 在殖民地时代，我国管经丧失了主权   - 每一个主权国家都参与了这次投票表决 - 例文ピンイン:   - quán de shì qíng   - měi gè rén dōu yǒu yì wù zé wèi sì jiā de zhǔ quán   - wǒ men yīng 
136	表决	3251-3500.md	2544	主权	example_contains	## 2544. 主权  - ピンイン: zhǔquán - 例文:   - 各国主权一律平等，应互不千涉   - 我们从来不做侵貌别国主权的事情   - 每个人都有义务择卫四家的主权   - 我们应该以和平的方式解决主权争端   - 在殖民地时代，我国管经丧失了主权   - 每一个主权国家都参与了这次投票表决 - 例文ピンイン:   - gè guó zhǔ quán yī lǜ píng děng， yīng hù bù qiān shè   - wǒ men cóng 
136	表决	3501-3750.md	1912	投票	example_contains	## 1912. 投票  - ピンイン: tóupiào - 例文:   - 〈劫＞逸挙，通泣汁算逸票数量的方式决定被逸挙人表决波案 ②送次逸挙我ｲi]都投票了。   - 姪辻投票，他以70%的得票率荻 腔，成力了新一届的国家忌铳。   - 不知道力什公，他没参加远次投 票。   - '＠我圦力他有能力，所以投了他一票。   - 毎小人只能投一票。   - ﾇﾅ远次改革，我投养成票。 9 - 例文ピンイン:   - 〈jié＞yìjǔ，tōngqìzhīsuànyìpiàos
136	表决	3751-4000.md	2544	主权	example_contains	## 2544. 主权  - ピンイン: zhǔquán - 例文:   - 各国主权一律平等，应互不千涉。   - 我们从来不做侵犯别国主权的事情。   - 每个人都有义务捍卫国家的主权。   - 我们应该以和平的方式解决主权争端。   - 15在殖民地时代，我国曾经丧失了主权。   - @每一个主权国家都参与了这次投票表决。 - 例文ピンイン:   - gè guó zhǔ quán yī lǜ píng děng ， yīng hù bù qiān shè 。   - 
136	表决	4251-4500.md	2544	主权(主槿)	example_contains	## 2544. 主权(主槿)  - ピンイン: zhǔ quán(zhǔ jǐn) - 例文:   - 各国主权一律平等，应互不干涉。我们从来不做侵犯别国主   - 权的事情。   - 每个人都有义务捍卫国家的主权。   - 和平的方式解决主权争端。   - 在殖民地时代，我国曾经丧失了主   - 权。   - 每一个主权国家都参与了这次投票表决。 - 例文ピンイン:   - gè guó zhǔ quán yī lǜ píng děng，yīng hù bù gàn sh
137	表态	0751-1000.md	1012	截止	example_contains	## 1012. 截止  - ピンイン: jiézhǐ - 例文:   - 比赛报名日期将于本月25日截止。   - 截止到今天，我们仍然没有收到上海队的报名材料。   - 截止到目前，他们还没有任何表态。   - 文件提交的截止日期是8月。   - 日。   - 自投标文件发出之日起到投标文件截止之日，最短不得少于20天。   - 报名日期很快就截止了，你们抓紧时间吧。 - 例文ピンイン:   - bǐ sài bào míng rì qī jiāng yú běn yuè
138	表彰	0751-1000.md	968	见义勇为	example_contains	## 0968. 见义勇为  - ピンイン: jiànyìyǒngwéi - 例文:   - 他见义勇为的行为感动了大家。   - 他是个见义勇为的英雄。   - 这种见义勇为的举动吓坏了那个小偷。   - 他因为见义勇为受到了表彰。   - 当时没什么害怕的，谁碰到这种情况都会见义勇为的。 - 例文ピンイン:   - tā jiàn yì yǒng wéi de xíng wéi gǎn dòng le dà jiā。   - tā shì gè jiàn yì yǒng 
138	表彰	1001-1250.md	968	见义勇为	example_contains	## 0968. 见义勇为  - ピンイン: jiàn yì yǒng wéi - 例文:   - I ③他兄又勇方的行力感幼了大家。   - 他是小児又勇力的英雄。   - 这秤几又勇力的挙劫坏坏了那小小倫。   - 他因力几又勇力受到 了表彰。   - 当时没什公害伯的，推戴到這稗情況都会几又勇力的。 - 例文ピンイン:   - I ③ tā xiōng yòu yǒng fāng de xíng lì gǎn yòu le dà jiā 。   - tā shì xiǎ
140	别墅	0501-0750.md	524	发财	example_contains	## 0524. 发财  - ピンイン: fācái - 例文:   - 他这些年开公司发财了。   - 他发财以后，买了很多套房子。   - 他总梦想着有一天能发财而不努力工作。   - 他不希望发多大财，只希望过平静的生活。   - 他发了一笔大财，买上了汽车和别墅。 - 例文ピンイン:   - tā zhèxiē nián kāi gōngsī fācái le.   - tā fācái yǐhòu, mǎi le hěn duō tào fángzi.   - tā
141	别致	0001-0250.md	224	层次	example_contains	## 0224. 层次  - ピンイン: céngcì - 例文:   - 不同年龄层次的人，想法也会不同。   - 文章的层次分明，逻辑性强。   - 我不会接触那些低层次的人。   - 这些有层次的建筑，显得非常别致。   - 两国进行了高层次的接触和会谈。 - 例文ピンイン:   - bùtóng niánlíng céngcì de rén, xiǎngfǎ yě huì bùtóng.   - wénzhāng de céngcì fēnmíng, luójíxìn
145	丙	0251-0500.md	292	重畳	example_contains	## 0292. 重畳  - ピンイン: zhòng dié - 例文:   - 丙座山重畳交錯在一起。   - 遠小机杓在功能上身那小机杓重畳 了。   - 丙張相片重畳在一起，他以力是一張。   - 小弦ル把両又手 重畳在一起，倣成鶴子で的形状。 - 例文ピンイン:   - bǐng zuò shān zhòng dié jiāo cuò zài yì qǐ.   - yuǎn xiǎo jī biāo zài gōng néng shàng shēn nà xiǎo j
145	丙	0251-0500.md	304	充足	example_contains	## 0304. 充足  - ピンイン: chōng zú - 例文:   - 市坊上各科商品供皮充足。   - I 我ｲil有充足的把握取得腔利。   - 政府姶欠民提供了充足的食品。   - 迭里ﾄ日光充足，造合衣作物 生技。   - 明天比嘉大家要保持充足的体力。   - 今年的力､公経費不 太充足，大家要注意帯釣。   - 他太〉中幼了，域叫了起来。   - 別ﾝ中幼，想好了再倣。   - 我一吋 ﾝ中幼，犯了錯涙。   - 他一〉中劫起来，什公都不顧了。   - 他
145	丙	0251-0500.md	374	搭配	example_contains	## 0374. 搭配  - ピンイン: dā pèi - 例文:   - 他穿衣服狼会搭配。   - 他吃仮吋肉和蔬菜搭配着吃。   - 遠丙小 詞落不搭配，不能放在一起説。   - 我穿迄件上衣，搭配那条稗子好 看。   - 他価搭配得ｲ艮好，取得了阿球双打冠隼。   - 他穿的衣服狼搭配。   - 遠些字有大有小，看起来不搭配。   - 迄 几秤顔色非常搭配，星得十分自然。   - 地身体的比例有些不搭配。 - 例文ピンイン:   - tā chuān yī fú lá
145	丙	0251-0500.md	475	対称	example_contains	## 0475. 対称  - ピンイン: duì chēng - 例文:   - 丙只耳朶左右対-称。   - 他画了丙午対称的固形。   - 迭座建筑左 右両辺非常対称。   - 菓子両辺対称地接着両張床。   - 作画的南只 眼晴一点ル也不対称。   - 遠秤混乱的場面体対付得了喝。   - 尽管現在比較困唯，但我超可以ﾇ寸付。   - ﾇ寸付迄秤不計理的 人，他有狼多力､法。   - 現在的局面根唯吋付，要是有姪理在就好了。   - 途鞆自行牟蚤然ｲ艮旧，但逐可以対付着
145	丙	0501-0750.md	717	共計	example_contains	## 0717. 共計  - ピンイン: gòng jì - 例文:   - ＜劫〉加在一起算   - 送些家西共汁六百元   - 参汎的人共汁一万名   - 遠些包裏共   - 汁丙百公斤   - 我借的弔共汁有32本 - 例文ピンイン:   - ＜ jié 〉 jiā zài yì qǐ suàn   - sòng xiē jiā xī gòng zhī liù bǎi yuán   - cān fàn de rén gòng zhī yī wàn míng   - yu
145	丙	0501-0750.md	748	惯例	example_contains	## 0748. 惯例  - ピンイン: guàn lì - 例文:   - ＜名＞以前弓惯性的倣法   - 根据惯例，毎人只能提丙午同題   - 返耕倣法不是我ｲ､的友明   - 而是国除愤例   - 作按照'備例処理迄件事就可以了。’＠我己姪打   - 破惯例辻休逃来了   - 我ｲl.]以前没有遠方面的惯例 - 例文ピンイン:   - ＜ míng ＞ yǐ qián gōng guàn xìng de fǎng fǎ   - gēn jù guàn lì ， měi 
145	丙	1001-1250.md	906	极端	example_contains	## 0906. 极端  - ピンイン: jí duān - 例文:   - 这丙天的温度己姪到了级端，不会再熟了。   - 他的汎点圦一介 极端走向了男一介极端｡￨③他沈活忌是走级端，把好的税得特別好， 坏的況得特別坏。 ①他时遠件事极端不貞責任。   - 他的汎点大级端了，我不能同意。   - 看I可題不能那公级端,皮咳辮延一些。   - 他们是级端保守的一派,狼 多人弁不支持他ｲi]｡ ￨⑤ｲ艮多国家的人民都姪房进一段级端貧雰的日子。 - 例文ピンイン:   - zhè
145	丙	1001-1250.md	970	间隔	example_contains	## 0970. 间隔  - ピンイン: jiàn gé - 例文:   - く幼＞在时￨司或室￨司上隔升，使出現距高 ⑪両坊比幕间隔了一介小时。 '＠房屋中同用次時l司隔了起来。 ￨③大 家排好叺，彼此之同间隔出一米｡￨④速秤薪丙次服用之同间隔多久？ ②四頴星排成一列， 间隔差不多。   - 両小浪之l司的间隔根小。   - 遠両次考減只有三天的间隔时l可。   - 蚤然身上次会奴的间隔时 ￨司不技，但大家佃対玲了ｲ艮多新同題。 - 例文ピンイン:   - く yòu ＞ 
145	丙	1001-1250.md	1031	进攻	example_contains	## 1031. 进攻  - ピンイン: jìn gōng - 例文:   - ＠体ｲi]丙午団叺垂面这攻，守取陣地。 l@我们立即这攻，争単消 天全部致人。 ，③他ｲ｢]渦集20万大牢遊攻这座城市。 ④指揮員友出 了透攻的命今。 ，⑤我ｲi]由南向北展升了遊攻。 ⑥ﾇ寸方友幼的遊攻， 被我ｲi]一一化解了。 - 例文ピンイン:   - ＠ tǐ ｲi] bǐng wǔ tuán chǐ chuí miàn zhè gōng ， shǒu qǔ zhèn dì 。 l@ wǒ
145	丙	1001-1250.md	1144	幸瀧	example_contains	## 1144. 幸瀧  - ピンイン: xìng lóng - 例文:   - 他姑得狼宜，丙只脚掌挽在一起。   - 清大家向我掌挽。   - 作ｲI､1 不要姑那公这，互相掌挽一些・   - 没汁皮咳向市坊裳挽。   - 我ｲ、 要向先透的管理方式掌挽。   - 他ｲl､]海级向国除化方向掌挽。 科目kemU   - 我们又増加了一介考武科目。   - 他上学时，根多科目成鏡都不 好。 - 例文ピンイン:   - tā gū dé láng yí ， bǐng zhǐ 
145	丙	1001-1250.md	1247	没轍	example_contains	## 1247. 没轍  - ピンイン: méi zhé - 例文:   - く劫＞没有力法 ⑪父母不同意，我也没轍。   - 磁到这称推力､的事，真是没轍。 ＠体进我解決，可我実在没轍。   - 大雄力､了，大家全都没了轍了。   - 这秤事情，姪理也没什公轍。 枚mei 〈量〉①用干形体較小的物品 ①他得了一枚金牌｡'＠途三枚由F票恨珍貴｡ le他给进我丙枚硬市。   - 我栓到了几枚棋子。 ②用干弾蒟、炸弾等武器 ②遠枚手弾去中了目杯。   - 他们在水里友射了一枚重雷
145	丙	1251-1500.md	1264	枚	example_contains	## 1264. 枚  - ピンイン: méi - 例文:   - 他得了一枚金牌途三枚由F票恨珍贵le他姶辻我丙枚硬市   - 我栓到了几枚棋子。用干弾蒟、炸弾等武器远枚手弾去中了目杯   - 他在水里友射了一枚重雷   - 有両枚炸弾没有爆炸 - 例文ピンイン:   - tā dé le yī méi jīn pái tú sān méi yóuF piào hèn zhēn guìle tā è shí wǒ bǐng méi yìng shì   - wǒ shuān
145	丙	1251-1500.md	1306	模索	example_contains	## 1306. 模索  - ピンイン: mó suǒ - 例文:   - 他l逐在森林中摸索回去的略   - 他I在水中不停地摸索着前途   - 、那天夜里停屯了，我摸索着去了趋工生同。比愉寺伐（釜强、途径等）地喜炊在実践中摸索解决I可题的方法   - 多年来他一宜在摸索致富之略。le姪辻丙小多月的武骏，他摸索出了不少姪骏   - 美子教学方法，大家超需要摸索摸索 - 例文ピンイン:   - tāl zhú zài sēn lín zhōng mō suǒ huí qù d
